CATE,bedrooms,AREA,school,price
shijingshan,3,168.42,0,51063
shijingshan,2,139.33,0,50241
haidian,3,116.1,0,60293
haidian,3,124.7,0,44908
xicheng,2,70.29,0,65444
haidian,2,100.8,0,64485
haidian,2,102.38,0,63489
haidian,3,141.15,0,60220
haidian,3,142.27,0,59746
haidian,3,141.15,0,56678
haidian,3,57.1,1,74957
haidian,2,54.17,1,55382
haidian,2,63.4,1,48896
haidian,2,53.9,0,48238
haidian,2,47.9,1,96034
haidian,2,72,1,80556
haidian,2,72.56,1,79934
haidian,3,89.9,1,75640
haidian,3,95.2,1,75631
haidian,4,71.9,1,69542
haidian,3,147,1,55783
dongcheng,2,47.45,0,63225
dongcheng,1,34.83,0,61729
dongcheng,2,118.06,0,42352
dongcheng,2,118.03,0,39397
haidian,2,92,0,53261
haidian,2,86.23,0,52187
haidian,2,101.92,0,51021
haidian,3,125.74,0,50104
haidian,1,62.74,0,48614
haidian,2,137,0,48176
haidian,2,97.21,0,48144
haidian,2,100.98,0,46544
haidian,2,80.5,0,50932
xicheng,3,89.3,0,57111
dongcheng,2,59.54,1,107491
dongcheng,2,52.38,1,108439
dongcheng,1,46.57,1,99850
dongcheng,1,36.58,1,103336
dongcheng,2,55.09,1,102560
dongcheng,2,50.72,1,102524
shijingshan,2,47.7,0,47170
shijingshan,2,59.5,0,45379
shijingshan,1,41.99,0,44773
shijingshan,3,72,0,43750
shijingshan,2,68.85,0,42993
shijingshan,2,70,0,42572
shijingshan,2,70.66,0,42174
shijingshan,2,41.66,0,42007
shijingshan,1,43,0,41861
shijingshan,2,69.89,0,40922
shijingshan,3,83.41,0,40763
shijingshan,1,41.91,0,40564
shijingshan,2,71,0,40141
shijingshan,3,87.24,0,40120
shijingshan,2,64.99,0,40007
shijingshan,3,71.64,0,39783
shijingshan,1,49.29,0,39562
shijingshan,2,71.03,0,39420
shijingshan,3,74.17,0,39100
shijingshan,2,56.36,0,39035
shijingshan,1,41,0,39025
shijingshan,2,68.68,0,39022
shijingshan,2,53.89,0,38969
shijingshan,3,82.24,0,38911
shijingshan,2,76.81,0,38798
shijingshan,1,46.45,0,38752
shijingshan,2,62.42,0,38450
shijingshan,2,61,0,38361
shijingshan,1,41.99,0,38343
shijingshan,2,63,0,38096
shijingshan,1,47.17,0,37948
shijingshan,3,82.24,0,37938
shijingshan,3,71.64,0,37689
shijingshan,3,76.81,0,37626
shijingshan,2,58,0,37587
shijingshan,3,80,0,37500
shijingshan,2,56,0,37500
shijingshan,2,56.19,0,37196
shijingshan,2,63.25,0,37155
shijingshan,1,47.14,0,37124
shijingshan,2,48,0,37084
shijingshan,1,43,0,36977
shijingshan,2,54.23,0,36880
shijingshan,2,57.12,0,36765
shijingshan,2,65,0,36616
shijingshan,2,56,0,36608
shijingshan,2,65.08,0,36417
shijingshan,2,48.91,0,36394
shijingshan,2,63.25,0,36364
shijingshan,3,88.01,0,36360
shijingshan,2,59.22,0,36306
shijingshan,2,58.43,0,36283
shijingshan,3,80,0,36250
shijingshan,2,58,0,36207
shijingshan,2,57,0,35965
shijingshan,2,50.62,0,35560
shijingshan,2,62,0,35484
shijingshan,3,88.79,0,35252
shijingshan,1,44,0,35228
shijingshan,2,60.08,0,34954
shijingshan,2,49,0,34898
shijingshan,2,58.78,0,34876
shijingshan,2,54.5,0,34679
shijingshan,3,58.04,0,34459
shijingshan,3,71.93,0,34061
shijingshan,2,66.15,0,34014
shijingshan,2,65,0,33847
shijingshan,2,68.6,0,33820
shijingshan,2,48.94,0,33715
shijingshan,2,68.58,0,33538
shijingshan,2,48,0,32917
shijingshan,2,48.34,0,32893
shijingshan,2,53,0,32642
shijingshan,2,61,0,32623
shijingshan,2,59.8,0,32609
shijingshan,2,47.81,0,32420
shijingshan,2,62,0,31452
shijingshan,1,47.74,0,31421
shijingshan,1,47.14,0,31396
shijingshan,2,65,0,30616
shijingshan,2,50,0,29600
xicheng,2,50.15,1,85743
shijingshan,2,57,0,57895
shijingshan,2,53.75,0,48373
shijingshan,3,71.4,0,43418
shijingshan,3,78.81,0,41873
shijingshan,1,41,0,41464
shijingshan,1,44.04,0,40872
shijingshan,1,41,0,40488
shijingshan,2,71.4,0,40337
shijingshan,2,82.99,0,39885
shijingshan,2,59,0,39831
shijingshan,2,57,0,39474
shijingshan,2,71.4,0,39076
shijingshan,2,59.42,0,38708
shijingshan,2,60.85,0,37798
shijingshan,2,61.42,0,37773
shijingshan,2,60.4,0,37749
shijingshan,1,44,0,37500
shijingshan,2,54.36,0,37344
shijingshan,1,47.21,0,37069
shijingshan,2,59.37,0,37056
shijingshan,2,65.12,0,36856
shijingshan,2,57.19,0,36720
shijingshan,2,57.28,0,36663
shijingshan,2,60.27,0,36503
shijingshan,2,57.63,0,36440
shijingshan,2,60.4,0,36424
shijingshan,2,58,0,36207
shijingshan,2,60.85,0,36155
shijingshan,2,57.33,0,35758
shijingshan,1,45.33,0,35738
shijingshan,2,56.21,0,35581
shijingshan,2,62.52,0,35509
shijingshan,2,62,0,35484
shijingshan,2,61.45,0,35476
shijingshan,2,62.46,0,35223
shijingshan,2,56.96,0,35113
shijingshan,2,62,0,34678
shijingshan,2,62,0,34678
shijingshan,3,88.95,0,34627
shijingshan,2,60.32,0,34483
shijingshan,2,62.38,0,34467
shijingshan,2,62.38,0,34467
shijingshan,2,61,0,34427
shijingshan,2,65.12,0,34091
shijingshan,2,57.63,0,34011
shijingshan,2,57.63,0,33837
shijingshan,2,66.53,0,33820
shijingshan,2,68,0,33089
shijingshan,2,63.89,0,32869
shijingshan,3,67,0,32836
shijingshan,2,54.74,0,32518
shijingshan,2,62.52,0,32470
shijingshan,3,83,0,32290
shijingshan,2,60.85,0,32211
shijingshan,2,64.93,0,32035
shijingshan,2,62.59,0,31635
shijingshan,2,62,0,31452
shijingshan,2,74.13,0,31027
shijingshan,2,62,0,29839
dongcheng,2,55.06,1,85362
haidian,1,45.8,0,60044
haidian,2,64.9,0,57936
haidian,1,45.22,0,57497
haidian,2,57.59,0,55566
haidian,2,68.14,0,54300
haidian,1,48.2,0,53527
haidian,3,79,0,53165
haidian,3,70.14,0,52752
haidian,1,45.5,0,51649
haidian,1,58.11,0,50766
haidian,1,58.11,0,50422
haidian,2,59.61,0,50328
haidian,2,69.59,0,50295
haidian,2,73.33,0,49912
haidian,2,80.3,0,49565
haidian,2,68.86,0,49376
haidian,1,46.81,0,49135
haidian,1,45.22,0,48652
haidian,3,74,0,47028
haidian,2,57.51,0,45210
haidian,2,76.34,1,54494
haidian,2,61.1,0,54010
haidian,2,81.74,1,77074
haidian,2,50.02,0,59977
haidian,2,53.3,0,58162
haidian,3,56.87,1,57148
haidian,2,75.79,0,55417
haidian,2,75.06,0,55290
haidian,2,41.72,1,55130
haidian,2,75,0,54667
haidian,2,75.79,0,54097
haidian,2,71.79,0,53629
haidian,2,69.05,1,53585
haidian,2,69.3,1,53392
haidian,2,93.73,0,52812
haidian,2,111.51,1,52014
haidian,2,75.51,1,51649
haidian,2,62,1,51613
haidian,2,68.82,1,51584
haidian,1,83,1,48796
haidian,2,94,0,47873
haidian,3,147,0,47620
haidian,2,110,0,47273
haidian,2,115.04,0,43898
haidian,2,133,0,42782
haidian,3,147,1,40817
dongcheng,2,82.24,0,59461
dongcheng,2,64,0,56250
dongcheng,2,76.51,0,54895
dongcheng,2,90.01,0,54772
dongcheng,2,85.11,0,54048
dongcheng,2,85.11,0,52873
dongcheng,2,76.51,0,52020
dongcheng,2,88,0,51137
fengtai,2,93,0,52151
chaoyang,2,94.55,0,41249
chaoyang,2,94.15,0,40574
chaoyang,2,97.15,0,38601
fengtai,2,100,0,48000
fengtai,2,100.03,0,47986
fengtai,2,99.55,0,47213
fengtai,2,100.08,0,46963
fengtai,3,157.09,0,44561
fengtai,1,64.61,0,42564
fengtai,1,67.19,0,41673
fengtai,1,67,0,41045
fengtai,1,64.95,0,40339
fengtai,1,67.55,0,39971
fengtai,1,67.55,0,39231
fengtai,1,64.95,0,38492
fengtai,1,65.25,0,38315
dongcheng,2,58.7,0,84498
dongcheng,2,58.7,0,81772
dongcheng,2,70.17,0,73821
dongcheng,3,172.67,0,50965
dongcheng,1,64.84,0,50895
dongcheng,4,234,0,50428
dongcheng,1,80.96,0,50149
dongcheng,2,97.73,0,49115
dongcheng,3,128,0,47344
dongcheng,2,97.73,0,47069
dongcheng,3,121.18,0,46213
dongcheng,3,148,0,40541
dongcheng,3,147.76,0,39253
dongcheng,4,206.66,0,37744
dongcheng,3,147.76,0,37223
dongcheng,3,147.76,0,35869
dongcheng,2,114.82,0,34838
haidian,2,54,0,59815
haidian,2,48,1,76667
haidian,2,81.1,1,75833
haidian,2,57.6,1,71181
haidian,1,48.54,0,70664
haidian,3,84.9,0,62427
haidian,2,65.22,0,60565
haidian,2,59.1,0,81219
haidian,2,73.6,0,61142
haidian,2,50.1,1,59482
xicheng,2,67.59,1,66578
xicheng,2,53,1,78302
xicheng,4,73,1,68494
xicheng,2,62.7,1,76556
xicheng,2,60,1,72000
xicheng,3,83,1,67470
xicheng,4,126.34,1,59997
xicheng,1,38.88,1,79733
xicheng,1,38.88,1,79733
xicheng,1,40.41,1,79684
xicheng,2,63,1,79366
xicheng,3,78,1,76924
xicheng,3,65.11,1,76794
xicheng,3,79,1,75950
xicheng,3,78,1,75000
xicheng,3,66,1,75000
xicheng,3,65.12,1,74632
xicheng,3,78,1,71795
xicheng,3,66,1,71213
xicheng,2,63,1,70635
xicheng,3,66,1,70455
xicheng,2,63.6,1,69183
xicheng,2,62.89,1,68374
xicheng,3,66,1,68182
xicheng,1,50,1,83600
xicheng,1,45.87,1,80663
xicheng,3,81.47,1,78557
xicheng,2,65.49,1,76348
xicheng,3,90,1,72223
xicheng,3,124,1,70968
xicheng,2,64.8,1,68673
xicheng,2,67,1,68657
xicheng,2,60,1,66667
fengtai,2,133.24,0,44882
fengtai,2,61.9,0,42811
fengtai,2,58.2,0,42097
fengtai,2,58.1,0,41309
fengtai,3,82,0,39025
fengtai,2,61,0,42623
fengtai,2,49.7,0,35815
fengtai,2,51,0,51961
xicheng,2,66.9,1,81914
haidian,2,57.7,0,88389
haidian,1,48.2,1,76764
haidian,2,71.8,0,75209
haidian,3,127.5,0,72000
haidian,2,94,0,69788
haidian,2,105,0,66667
haidian,2,124,0,65323
haidian,3,104,0,64424
dongcheng,2,52,0,57693
dongcheng,1,66,0,57576
dongcheng,1,58,0,56380
dongcheng,1,55,0,56364
dongcheng,1,67.86,0,55998
dongcheng,2,75.39,0,55711
dongcheng,2,65,0,55385
dongcheng,1,64.67,0,54121
dongcheng,2,75,0,53334
dongcheng,2,62.5,0,52000
dongcheng,2,82.89,0,51876
dongcheng,2,75,0,50000
dongcheng,1,62.17,0,45038
dongcheng,1,130,0,27539
dongcheng,2,180,0,23334
fengtai,2,93.21,0,43987
fengtai,1,51.23,0,42358
fengtai,2,74.63,0,41539
fengtai,1,59.24,0,40851
fengtai,3,112.1,0,40143
fengtai,3,105,0,39620
fengtai,2,74.63,0,38591
fengtai,2,68.72,0,38563
fengtai,3,109.56,0,36328
fengtai,2,100.75,0,36229
fengtai,1,57.11,0,34846
fengtai,2,109.56,0,34685
fengtai,2,77.52,0,38442
fengtai,2,98.59,0,37530
haidian,2,92.58,1,57248
haidian,2,123.2,1,53978
haidian,1,71.81,1,49854
haidian,1,46.81,1,68362
haidian,2,95.81,1,57406
haidian,2,90.8,1,57269
haidian,3,126.32,1,56999
haidian,2,87.3,1,55556
haidian,3,105,1,55239
haidian,3,92,1,53261
haidian,2,77.5,1,52259
haidian,3,124.48,1,52218
haidian,2,78,1,51283
haidian,2,84.19,1,47512
haidian,4,147,1,41837
haidian,2,83,1,62049
haidian,2,73.28,1,60044
haidian,2,78.39,1,59957
haidian,3,117.63,1,59509
haidian,2,81.29,1,55973
haidian,3,117.63,1,55259
haidian,1,60.28,1,54413
haidian,3,103.2,1,53295
haidian,3,129.61,1,47065
haidian,4,138.67,1,42908
haidian,4,142.9,1,40588
haidian,4,161,1,40373
haidian,4,150,1,40000
haidian,2,74.7,1,60241
haidian,3,125,1,55600
haidian,2,80.39,1,55356
haidian,2,81,1,54198
haidian,3,125,1,47600
haidian,3,128,1,45313
haidian,3,137.5,1,43637
haidian,3,140.5,1,42705
fengtai,1,42.28,0,25544
fengtai,2,78.42,0,21679
haidian,2,58.51,1,70074
fengtai,2,63.7,0,51806
fengtai,3,73.1,0,47880
fengtai,2,61.31,0,47301
fengtai,2,55,0,50000
fengtai,2,50,0,48000
fengtai,2,58.57,0,47807
fengtai,2,50,0,46400
fengtai,3,76,0,45395
fengtai,2,54,0,45371
fengtai,3,69.32,0,44432
fengtai,2,69.13,0,44120
fengtai,2,59,0,38984
fengtai,2,60,0,46000
fengtai,2,60.3,0,40631
fengtai,2,59.4,0,55556
fengtai,2,52.1,0,51824
fengtai,1,49.58,0,49617
fengtai,2,60,0,48667
fengtai,2,57.6,0,48612
fengtai,1,48.4,0,48554
fengtai,2,61.8,0,48544
fengtai,1,41.4,0,47827
fengtai,2,66,0,45455
fengtai,3,68.6,0,43732
fengtai,2,55,0,43637
fengtai,2,58,0,41380
fengtai,2,60,0,40834
fengtai,2,53.9,0,39889
fengtai,3,69,0,39131
shijingshan,1,40.88,0,48924
shijingshan,1,41,0,46342
shijingshan,2,56.83,0,40472
shijingshan,2,45,0,38889
shijingshan,1,42,1,60000
shijingshan,2,57,1,50000
haidian,2,58.7,0,49404
haidian,3,93.9,1,48989
shijingshan,2,50,0,53000
shijingshan,2,44,0,52273
shijingshan,1,45.05,0,48835
shijingshan,2,66,0,45455
shijingshan,2,60.6,0,44555
shijingshan,2,61.88,0,42987
shijingshan,2,60,0,40834
shijingshan,1,35.59,0,53386
shijingshan,2,63,0,52381
shijingshan,2,62,0,49194
shijingshan,3,75,0,46667
shijingshan,2,60,0,41667
shijingshan,2,56,0,39286
shijingshan,2,65,0,38616
shijingshan,2,55.6,0,37770
shijingshan,1,42.83,0,35723
shijingshan,1,46.5,0,32259
shijingshan,2,56,0,30000
shijingshan,2,65,0,27693
shijingshan,1,46.5,0,25807
shijingshan,1,42,0,47620
shijingshan,1,40,0,46250
shijingshan,1,45,0,44445
shijingshan,2,80,0,40000
shijingshan,2,63,0,37302
shijingshan,2,65,0,36154
shijingshan,3,214.97,0,67452
shijingshan,3,208,0,67308
shijingshan,3,94.2,0,66879
shijingshan,2,99.61,0,65255
shijingshan,3,187.09,0,58796
shijingshan,3,132.62,0,56553
shijingshan,4,231,0,51949
shijingshan,3,222.85,0,49361
shijingshan,1,56.45,0,48716
dongcheng,3,91.33,0,86500
dongcheng,2,55.24,0,65171
xicheng,2,90.1,0,91010
xicheng,2,90.9,0,90210
xicheng,2,58.9,0,87946
xicheng,3,76.5,0,87974
xicheng,1,43.1,0,87936
xicheng,1,43,0,87907
xicheng,1,43.4,0,87558
xicheng,3,85.3,0,84408
xicheng,1,50.6,0,75099
shijingshan,2,84.32,0,63805
shijingshan,4,198,0,54546
shijingshan,3,133.95,0,53752
haidian,3,113.08,0,129113
xicheng,1,43,1,67442
fengtai,3,82.9,0,64536
fengtai,3,122.3,0,58872
fengtai,2,76.58,0,42440
fengtai,2,79.4,0,36524
fengtai,2,77.3,0,34929
fengtai,2,72.41,0,38669
fengtai,2,71.05,0,40958
fengtai,2,71,0,40846
fengtai,3,104,0,40000
chaoyang,2,62.48,1,56018
chaoyang,2,64.87,1,54725
chaoyang,2,57.84,1,54634
chaoyang,2,64.87,1,49330
chaoyang,2,80.24,1,57952
xicheng,1,61.79,1,72828
xicheng,5,149.48,1,59540
fengtai,2,72.83,0,35700
haidian,1,47.3,0,89853
haidian,2,59.4,0,78788
haidian,1,47.3,0,78647
haidian,1,47.3,0,75053
haidian,1,47,0,74469
haidian,1,53.13,0,73405
haidian,2,76.24,0,72141
haidian,1,51.6,0,71706
haidian,1,51.6,0,69768
haidian,2,69.7,0,69584
haidian,3,88.7,0,68772
haidian,1,51.6,0,67636
haidian,2,69.7,0,67432
haidian,2,63.1,0,66562
haidian,3,74.8,0,66311
haidian,2,63,0,65874
haidian,2,63.1,0,65769
haidian,3,95,0,65264
haidian,2,63,0,65080
haidian,2,63.1,0,64977
haidian,3,95,0,64211
haidian,3,74.8,0,63503
haidian,3,75,0,63067
haidian,2,92.11,0,62426
haidian,2,92,0,61957
haidian,3,91,0,60440
haidian,3,103,0,58253
haidian,3,98,0,58164
haidian,3,102.6,0,57505
haidian,3,103,0,57282
haidian,2,87,0,56092
haidian,2,86.65,0,55973
haidian,2,92.11,0,55152
haidian,3,117,0,54274
haidian,2,91.56,0,39319
haidian,5,190.46,0,34128
shijingshan,3,131.28,0,43038
shijingshan,3,129.05,0,42620
shijingshan,4,191.5,0,39165
shijingshan,2,101,0,38812
shijingshan,3,150.82,0,37131
shijingshan,1,73,0,32466
chaoyang,3,192.74,0,41507
chaoyang,2,135.8,0,39028
chaoyang,3,188.7,0,36037
chaoyang,2,134.78,0,35614
chaoyang,3,228,0,35088
chaoyang,2,135.27,0,34376
chaoyang,3,227.46,0,33413
chaoyang,3,233.32,0,32145
haidian,4,468.73,0,49069
haidian,2,133,0,63910
fengtai,2,103,0,36894
fengtai,3,137.5,0,29091
chaoyang,1,43.3,0,71594
chaoyang,2,52.95,0,68933
chaoyang,2,53.97,0,60034
chaoyang,2,52.71,0,69247
chaoyang,2,57.65,0,60712
xicheng,1,37.9,1,122692
xicheng,1,37.9,1,121373
xicheng,2,52.3,1,119503
xicheng,1,40.7,1,115480
xicheng,1,43.7,1,114417
xicheng,1,42.5,1,114118
xicheng,2,53.4,1,112360
xicheng,3,76.9,1,111834
xicheng,2,56.87,1,110779
xicheng,1,42.9,1,110723
xicheng,1,46.1,1,110630
xicheng,2,65.1,1,110600
xicheng,1,43.5,1,110345
xicheng,3,81.6,1,109069
xicheng,2,50.5,1,108911
xicheng,2,50.5,1,108911
xicheng,2,53.3,1,108819
xicheng,2,55.4,1,108304
xicheng,1,42.7,1,108197
xicheng,2,55.7,1,107720
xicheng,2,56.2,1,107652
xicheng,2,64.6,1,107586
xicheng,2,56.3,1,107461
xicheng,2,56,1,107143
xicheng,2,55.7,1,106823
xicheng,3,70.4,1,106535
xicheng,2,51.7,1,104449
xicheng,2,66.5,1,103760
xicheng,3,88.3,1,103625
xicheng,3,80,1,102500
xicheng,2,71.3,1,102104
xicheng,2,56.87,1,101987
xicheng,3,96.7,1,101345
xicheng,2,65.3,1,101072
xicheng,2,61.4,1,100978
xicheng,2,65.4,1,100918
xicheng,2,65.6,1,100610
xicheng,3,71.7,1,100419
xicheng,2,56,1,100000
xicheng,2,57.5,1,100000
xicheng,1,43,1,100000
xicheng,4,110,1,100000
xicheng,2,58.6,1,100000
xicheng,3,91.3,1,99672
xicheng,2,60.2,1,99668
xicheng,3,88.3,1,99661
xicheng,2,56.2,1,99645
xicheng,3,75.5,1,99338
xicheng,2,53.4,1,99251
xicheng,2,58.5,1,99146
xicheng,2,58.5,1,99146
xicheng,2,65.5,1,98474
xicheng,2,76.2,1,98426
xicheng,2,59.5,1,98320
xicheng,2,59,1,98306
xicheng,2,58.6,1,98123
xicheng,2,60.4,1,97683
xicheng,3,81.1,1,96918
xicheng,2,61.4,1,96906
xicheng,2,60.4,1,96855
xicheng,2,57.9,1,96719
xicheng,3,91,1,96704
xicheng,2,56.2,1,96086
xicheng,2,67.1,1,95082
xicheng,2,55.7,1,94794
xicheng,2,60.2,1,93854
xicheng,2,65.1,1,93702
xicheng,3,79.3,1,93191
xicheng,2,58.5,1,93163
xicheng,2,60.2,1,93024
xicheng,2,57.9,1,92401
xicheng,2,60.7,1,92258
xicheng,3,97.7,1,92119
xicheng,2,60.5,1,91736
xicheng,2,70.9,1,91679
xicheng,2,56.2,1,91638
xicheng,2,59,1,91526
xicheng,2,60.7,1,91434
xicheng,2,57.9,1,90674
xicheng,2,60.7,1,90610
xicheng,3,83,1,90362
xicheng,2,72,1,90278
xicheng,2,56.6,1,90107
xicheng,2,72,1,90000
xicheng,2,70,1,90000
xicheng,3,95.9,1,89677
xicheng,2,70.9,1,89563
xicheng,2,83.3,1,89436
xicheng,2,65.3,1,88821
xicheng,3,77.3,1,87969
xicheng,2,60.4,1,87749
xicheng,3,78,1,87180
xicheng,2,73.7,1,85482
xicheng,2,55,1,83637
xicheng,2,67.8,1,79647
xicheng,2,72.6,1,75758
xicheng,3,77.09,1,114153
xicheng,2,58,1,113794
xicheng,1,42,1,112620
xicheng,3,78.2,1,112532
xicheng,2,51.6,1,112404
xicheng,1,45,1,111112
xicheng,1,42.6,1,110799
xicheng,2,61.5,1,110570
xicheng,2,51.6,1,110466
xicheng,3,77.4,1,109820
xicheng,3,69,1,108696
xicheng,2,58.2,1,108248
xicheng,3,81.6,1,107844
xicheng,3,60,1,107500
xicheng,2,54.2,1,107012
xicheng,3,89.4,1,106264
xicheng,2,52.7,1,105883
xicheng,2,64.3,1,105755
xicheng,2,61.5,1,105692
xicheng,2,64.6,1,105264
xicheng,2,59.7,1,105193
xicheng,2,62.9,1,104929
xicheng,2,52.5,1,104762
xicheng,2,58.4,1,104453
xicheng,2,59.7,1,103853
xicheng,2,72.38,1,103620
xicheng,2,66,1,103031
xicheng,2,66.1,1,102572
xicheng,1,51.7,1,102515
xicheng,2,59.7,1,102178
xicheng,2,59.9,1,101837
xicheng,2,61,1,101640
xicheng,2,61,1,101640
xicheng,2,71.2,1,101124
xicheng,2,59.9,1,101002
xicheng,3,60.1,1,100666
xicheng,2,62.6,1,100639
xicheng,2,71.2,1,100422
xicheng,2,63.3,1,100316
xicheng,2,64.6,1,100001
xicheng,2,60,1,100000
xicheng,3,77.1,1,99871
xicheng,2,63.29,1,99542
xicheng,1,52.8,1,99432
xicheng,2,66,1,99243
xicheng,2,65.7,1,98935
xicheng,3,59.7,1,98828
xicheng,2,63.8,1,98747
xicheng,2,73.1,1,98496
xicheng,2,64,1,98438
xicheng,2,61,1,98361
xicheng,3,60,1,98334
xicheng,1,52.8,1,97538
xicheng,1,52,1,97116
xicheng,2,54.2,1,97048
xicheng,2,65,1,96924
xicheng,2,72.4,1,96686
xicheng,3,86.2,1,96288
xicheng,2,58.3,1,96055
xicheng,2,62.6,1,95847
xicheng,2,73.2,1,95629
xicheng,2,63.3,1,95577
xicheng,2,64,1,95313
xicheng,2,73.6,1,95109
xicheng,2,72.6,1,95042
xicheng,2,63.3,1,94787
xicheng,2,60.2,1,94685
xicheng,2,60.2,1,94685
xicheng,3,74,1,94595
xicheng,3,87.8,1,94534
xicheng,3,83.3,1,94238
xicheng,2,63.3,1,93207
xicheng,2,61.4,1,92834
xicheng,3,78.7,1,92758
xicheng,2,70.1,1,92725
xicheng,2,62.6,1,92652
xicheng,2,63.3,1,92576
xicheng,3,88.6,1,92551
xicheng,2,72.4,1,92542
xicheng,3,86.9,1,92060
xicheng,2,70.1,1,92012
xicheng,2,71.2,1,91995
xicheng,2,58.3,1,91767
xicheng,3,87.2,1,91744
xicheng,2,64,1,91407
xicheng,3,77,1,90910
xicheng,3,85.1,1,89895
xicheng,3,78.8,1,88833
xicheng,2,61,1,88197
xicheng,3,88.57,1,88066
xicheng,2,58.3,1,87479
xicheng,3,87,1,87357
xicheng,3,89.3,1,87347
xicheng,2,73.6,1,86957
xicheng,3,87.2,1,86010
xicheng,3,78.8,1,85660
xicheng,3,88.6,1,84651
xicheng,2,73.3,1,84584
xicheng,2,68.8,1,84303
xicheng,3,87.8,1,84283
xicheng,3,88,1,83864
xicheng,3,88,1,82955
xicheng,2,73.6,1,82881
xicheng,2,72.4,1,82873
dongcheng,1,47.45,0,88515
dongcheng,1,47.45,0,84300
dongcheng,1,47.45,0,84300
dongcheng,1,50.81,0,79709
dongcheng,1,53.39,0,74921
dongcheng,1,92,0,65218
dongcheng,2,117.2,0,62970
dongcheng,1,115.15,0,58185
dongcheng,3,185.66,1,50092
dongcheng,3,230.3,1,47764
dongcheng,3,230.34,0,47756
shijingshan,2,79.6,0,51508
shijingshan,3,117.71,0,50124
shijingshan,3,117,0,49573
shijingshan,3,117,0,49573
shijingshan,2,81.04,0,48125
shijingshan,2,81.04,0,48125
shijingshan,2,77.56,0,47706
haidian,2,65.9,0,68286
haidian,1,42,0,66667
haidian,2,68.93,0,65284
haidian,2,95.25,0,61943
haidian,3,161.08,0,55873
haidian,3,121.96,0,55756
haidian,3,128,0,53125
haidian,4,143.64,0,52214
haidian,4,128,0,51563
haidian,3,128.17,0,51495
haidian,3,159.84,0,50676
haidian,6,661.21,1,90743
haidian,4,365,1,79453
haidian,3,311,1,79100
haidian,4,518,1,73360
haidian,4,520,1,73077
haidian,4,520,1,73077
haidian,4,358.54,1,66381
haidian,4,380,1,65790
haidian,4,519,1,55877
xicheng,3,137,0,83942
xicheng,1,61,0,68853
haidian,2,124,1,95162
haidian,3,147,1,91837
haidian,3,184,1,91305
haidian,3,130.62,1,89573
haidian,3,168,1,89286
haidian,2,70.92,1,88833
haidian,3,138,1,86957
haidian,4,212,1,84906
haidian,2,132,1,83334
haidian,2,116,1,81897
haidian,3,171,1,81872
haidian,2,113.6,1,80986
haidian,3,168,1,80358
haidian,2,132,1,79546
haidian,2,122,1,78689
haidian,2,132.11,1,77966
haidian,2,126.68,1,76571
haidian,3,119.01,1,75624
haidian,3,172.95,1,75167
haidian,2,104,1,75000
haidian,2,141,1,74469
haidian,3,119,1,73950
haidian,2,131.25,1,73905
haidian,4,190.27,1,73580
haidian,4,191,1,73299
haidian,2,85.67,1,72371
haidian,3,179.69,1,72347
haidian,3,156.47,1,71580
haidian,3,119,1,69748
haidian,3,173,1,66474
haidian,2,126,1,65080
haidian,3,156,1,62180
xicheng,2,66.5,0,91730
xicheng,1,70.1,0,67761
xicheng,1,48.26,0,65272
xicheng,1,67.64,0,64755
xicheng,2,84.07,1,63043
xicheng,1,84.07,1,58880
xicheng,1,84.07,1,52933
xicheng,2,89.74,0,84132
xicheng,3,93.46,1,83459
xicheng,2,98.77,0,82515
xicheng,3,93.25,0,81502
xicheng,3,122.8,0,81352
xicheng,1,47.97,1,81301
xicheng,3,93.25,0,80966
xicheng,3,103.13,0,80966
xicheng,3,103.13,0,80966
xicheng,2,93.51,0,80954
xicheng,3,120.18,0,79714
xicheng,3,108.58,0,79205
xicheng,2,88.89,0,78750
xicheng,1,51.6,0,78489
xicheng,3,103.13,0,78251
xicheng,1,54.45,0,77135
xicheng,1,54.98,1,76392
xicheng,1,55,1,76364
xicheng,1,56.4,0,76242
xicheng,1,43.14,0,75337
xicheng,3,147.54,0,74557
xicheng,2,75.17,0,74498
xicheng,1,56.53,0,74297
xicheng,1,54.86,0,73825
xicheng,3,108.58,0,73679
xicheng,1,55.98,0,73598
xicheng,2,101.41,0,73465
xicheng,2,79.17,0,73261
xicheng,2,86,1,73256
xicheng,1,56,0,73215
xicheng,2,77.23,0,72511
xicheng,2,114.19,0,70935
xicheng,1,44.6,0,70628
xicheng,1,51.09,0,69877
xicheng,1,52.88,0,69592
xicheng,1,48.25,0,69431
xicheng,1,57.75,0,69265
xicheng,1,44.86,0,69104
xicheng,1,57.75,0,67533
xicheng,1,57.75,0,66667
xicheng,1,61.57,0,66591
xicheng,1,48.96,0,65360
xicheng,4,230.33,1,65124
xicheng,3,134.3,1,64036
xicheng,4,174,0,63219
xicheng,1,64.17,0,63114
xicheng,1,60.29,0,62200
xicheng,1,57.75,0,61472
xicheng,3,148.36,0,59316
xicheng,1,60,0,50000
dongcheng,3,175,1,77143
dongcheng,1,60.36,1,76210
dongcheng,1,64,1,75000
dongcheng,1,66.2,1,74774
dongcheng,1,73,1,73973
dongcheng,1,64,1,71875
dongcheng,1,68.72,1,69849
dongcheng,3,127.42,1,69848
dongcheng,1,65,1,69231
